nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
1194275970.0,39695.0,27455.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,9152.0,5050990.592,18620.5,8900.0,reduce,bine,10
1194269942.0,39740.5,89535.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6624.0,3298295.808,23368.0,8715.0,reduce,bine,11
1209746311.0,38980.0,44208.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,6688.0,3298295.808,35462.75,8320.0,reduce,bine,12
1209563329.0,42385.0,26640.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9408.0,5050990.592,24705.0,8830.0,reduce,bine,13
1209536161.0,37290.0,27536.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9312.0,5050990.592,22357.5,8430.0,reduce,bine,14
1209554478.0,41121.0,45312.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,6464.0,3298295.808,36570.0,8909.0,reduce,bine,15
487718168.0,25755.0,176096.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,986155.0,6615.0,reduce,ring,0
485250000.0,33005.0,171422.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2816.0,5242.88,31290.5,7909.5,reduce,ring,1
485273021.0,31794.5,22576.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),2016.0,1920.0,2097.152,30960.0,8320.0,reduce,ring,2
485232331.0,24640.0,16176.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1888.0,2097.152,585957.0,6300.5,reduce,ring,3
472458703.0,25880.0,55503.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1984.0,2097.152,240751.0,7320.0,reduce,ring,4
472447393.0,32690.0,45584.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2784.0,5242.88,30425.0,8090.5,reduce,ring,5
472450114.0,28190.0,68928.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1984.0,2097.152,35875.0,8920.0,reduce,ring,6
472445533.0,26186.0,60736.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1856.0,2097.152,1191152.0,6851.0,reduce,ring,7
484464845.0,27595.0,94176.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2016.0,2097.152,452783.0,7410.0,reduce,ring,8
484504885.0,33260.0,86112.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2784.0,5242.88,28945.25,8465.0,reduce,ring,9
484334844.0,29080.0,108383.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,31490.5,8870.0,reduce,ring,10
484483434.0,26600.5,100079.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1888.0,2097.152,1054387.0,7195.0,reduce,ring,11
465097567.0,26165.5,134336.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,174488.0,7650.0,reduce,ring,12
465087657.0,32540.0,126336.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2752.0,5242.88,29950.0,7800.0,reduce,ring,13
465104378.0,28590.0,148415.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1984.0,2097.152,31440.0,8250.0,reduce,ring,14
465092758.0,25575.0,141712.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1888.0,2097.152,1419208.0,6850.0,reduce,ring,15
